STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/8/2014,,,,,0.66,",,7,0700",0,",,7",0,",,7",69,",,7",33,",,7",35,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/9/2014,,,,,0.11,",,7,0700",0,",,7",0,",,7",57,",,7",35,",,7",37,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/10/2014,,,,,0,"T,,7,0700",0,",,7",0,",,7",68,",,7",37,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/11/2014,,,,,0.53,",,7,0700",0,"T,,7",0,"T,,7",71,",,7",43,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/12/2014,,,,,0.87,",,7,0700",1.8,",,7",2,",,7",49,",,7",28,",,7",28,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/13/2014,,,,,0.01,",,7,0700",0,"T,,7",0,",,7",46,",,7",28,",,7",34,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/14/2014,,,,,0,",,7,0700",0,",,7",0,",,7",54,",,7",30,",,7",31,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/15/2014,,,,,0,"T,,7,0700",0,",,7",0,",,7",60,",,7",31,",,7",37,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/16/2014,,,,,0.01,",,7,0700",0,",,7",0,",,7",64,",,7",37,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/17/2014,,,,,0,",,7,0700",0,",,7",0,",,7",64,",,7",43,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/18/2014,,,,,0.01,",,7,0700",0,",,7",0,",,7",70,",,7",46,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/19/2014,,,,,0,",,7,0700",0,",,7",0,",,7",89,",,7",48,",,7",60,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/20/2014,,,,,0,",,7,0700",0,",,7",0,",,7",86,",,7",46,",,7",59,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/21/2014,,,,,0.21,",,7,0700",0,",,7",0,",,7",76,",,7",40,",,7",53,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/22/2014,,,,,0.3,",,7,0700",0,",,7",0,",,7",71,",,7",49,",,7",55,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/23/2014,,,,,1.33,",,7,0700",0,",,7",0,",,7",74,",,7",48,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/24/2014,,,,,0.08,",,7,0700",0,",,7",0,",,7",71,",,7",51,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/25/2014,,,,,0.02,",,7,0700",0,",,7",0,",,7",71,",,7",48,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/26/2014,,,,,0,",,7,0700",0,",,7",0,",,7",79,",,7",49,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/27/2014,,,,,0,",,7,0700",0,",,7",0,",,7",80,",,7",50,Ian,60,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/28/2014,,,,,0,",,7,0700",0,",,7",0,",,7",87,",,7",52,",,7",61,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/29/2014,,,,,0,",,7,0700",0,",,7",0,",,7",92,",,7",55,",,7",65,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/30/2014,,,,,0,",,7,0700",0,",,7",0,",,7",91,",,7",60,",,7",63,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/31/2014,,,,,0.18,",,7,0700",0,",,7",0,",,7",73,",,7",58,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/1/2014,,,,,0.01,",,7,0700",0,",,7",0,",,7",84,",,7",53,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/2/2014,,,,,0,",,7,0700",0,",,7",0,",,7",89,",,7",50,",,7",54,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/3/2014,,,,,0,",,7,0700",0,",,7",0,",,7",89,",,7",54,",,7",58,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/4/2014,,,,,0,",,7,0700",0,",,7",0,",,7",96,",,7",53,",,7",57,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/5/2014,,,,,0.06,",,7,0700",0,",,7",0,",,7",89,",,7",53,",,7",57,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/6/2014,,,,,0,"T,,7,0700",0,",,7",0,",,7",81,",,7",54,",,7",57,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/7/2014,,,,,0,"T,,7,0700",0,",,7",0,",,7",84,",,7",57,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/8/2014,,,,,0,"T,,7,0700",0,",,7",0,",,7",71,",,7",51,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/9/2014,,,,,0.53,",,7,0700",0,",,7",0,",,7",66,",,7",38,",,7",39,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/10/2014,,,,,0,",,7,0700",0,",,7",0,",,7",72,",,7",39,",,7",53,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/11/2014,,,,,0.02,",,7,0700",0,",,7",0,",,7",89,",,7",53,",,7",58,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/12/2014,,,,,0.01,",,7,0700",0,",,7",0,",,7",89,",,7",52,",,7",54,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/13/2014,,,,,0,"T,,7,0700",0,",,7",0,",,7",80,",,7",50,",,7",54,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/14/2014,,,,,0,",,7,0700",0,",,7",0,",,7",98,",,7",54,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/15/2014,,,,,0.06,",,7,0700",0,",,7",0,",,7",78,",,7",53,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/16/2014,,,,,0,",,7,0700",0,",,7",0,",,7",78,",,7",44,",,7",54,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/17/2014,,,,,0,",,7,0700",0,",,7",0,",,7",91,",,7",49,",,7",54,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/18/2014,,,,,0,",,7,0700",0,",,7",0,",,7",89,",,7",54,",,7",55,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/19/2014,,,,,0.32,",,7,0700",0,",,7",0,",,7",84,",,7",46,",,7",50,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/20/2014,,,,,0,",,7,0700",0,",,7",0,",,7",85,",,7",50,",,7",56,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/21/2014,,,,,0,",,7,0700",0,",,7",0,",,7",91,",,7",56,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/22/2014,,,,,0,",,7,0700",0,",,7",0,",,7",79,",,7",57,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/23/2014,,,,,0,",,7,0700",0,",,7",0,",,7",81,",,7",52,",,7",63,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/24/2014,,,,,0,",,7,0700",0,",,7",0,",,7",84,",,7",55,",,7",56,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/25/2014,,,,,0,",,7,0700",0,",,7",0,",,7",83,",,7",56,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/26/2014,,,,,0,",,7,0700",0,",,7",0,",,7",90,",,7",55,",,7",58,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/27/2014,,,,,0,",,7,0700",0,",,7",0,",,7",93,",,7",58,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/28/2014,,,,,0,"T,,7,0700",0,",,7",0,",,7",83,",,7",61,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/29/2014,,,,,0,",,7,0700",0,",,7",0,",,7",89,",,7",55,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/30/2014,,,,,0,",,7,0700",0,",,7",0,",,7",99,",,7",58,",,7",60,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/1/2014,,,,,0,",,7,0700",0,",,7",0,",,7",97,",,7",57,",,7",59,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/2/2014,,,,,0,",,7,0700",0,",,7",0,",,7",80,",,7",58,",,7",58,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/3/2014,,,,,0,",,7,0700",0,",,7",0,",,7",86,",,7",55,",,7",58,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/4/2014,,,,,0,",,7,0700",0,",,7",0,",,7",85,Ian,58,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/5/2014,,,,,0.06,",,7,0700",0,",,7",0,",,7",90,Ian,58,Ian,,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/6/2014,,,,,0,",,7,0700",0,",,7",0,",,7",100,Ian,58,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/7/2014,,,,,0,",,7,0700",0,",,7",0,",,7",100,",,7",58,Ian,61,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/8/2014,,,,,0.43,",,7,0700",0,",,7",0,",,7",102,",,7",59,",,7",60,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/9/2014,,,,,0,",,7,0700",0,",,7",0,",,7",85,",,7",58,",,7",61,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/10/2014,,,,,0,",,7,0700",0,",,7",0,",,7",97,",,7",60,",,7",62,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/11/2014,,,,,0,",,7,0700",0,",,7",0,",,7",97,",,7",62,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/12/2014,,,,,0.08,",,7,0700",0,",,7",0,",,7",90,",,7",66,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/13/2014,,,,,0.1,",,7,0700",0,",,7",0,",,7",82,",,7",63,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/14/2014,,,,,0,",,7,0700",0,",,7",0,",,7",89,",,7",57,",,7",59,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/15/2014,,,,,0.15,",,7,0700",0,",,7",0,",,7",87,",,7",57,",,7",57,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/16/2014,,,,,0.1,",,7,0700",0,",,7",0,",,7",81,",,7",56,",,7",57,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/17/2014,,,,,0.28,",,7,0700",0,",,7",0,",,7",80,",,7",57,",,7",59,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/18/2014,,,,,0,"T,,7,0700",0,",,7",0,",,7",80,",,7",58,",,7",62,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/19/2014,,,,,0,",,7,0700",0,",,7",0,",,7",90,",,7",60,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/20/2014,,,,,0,",,7,0700",0,",,7",0,",,7",97,",,7",61,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/21/2014,,,,,0,",,7,0700",0,",,7",0,",,7",100,",,7",66,",,7",66,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/22/2014,,,,,0,",,7,0700",0,",,7",0,",,7",99,",,7",62,",,7",63,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/23/2014,,,,,0,",,7,0700",0,",,7",0,",,7",96,",,7",61,",,7",63,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/24/2014,,,,,0.09,",,7,0700",0,",,7",0,",,7",87,",,7",63,",,7",67,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/25/2014,,,,,0,",,7,0700",0,",,7",0,",,7",99,",,7",65,",,7",68,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/26/2014,,,,,0.04,",,7,0700",0,",,7",0,",,7",97,",,7",68,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/27/2014,,,,,0,"T,,7,0700",0,",,7",0,",,7",89,",,7",63,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/28/2014,,,,,0,"T,,7,0700",0,",,7",0,",,7",84,",,7",58,",,7",59,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/29/2014,,,,,0,",,7,0700",0,",,7",0,",,7",87,",,7",59,",,7",59,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/30/2014,,,,,1.78,",,7,0700",0,",,7",0,",,7",87,",,7",54,",,7",55,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,7/31/2014,,,,,1.65,",,7,0700",0,",,7",0,",,7",63,",,7",53,",,7",54,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/1/2014,,,,,0.04,",,7,0700",0,",,7",0,",,7",78,",,7",52,",,7",54,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/2/2014,,,,,0,",,7,0700",0,",,7",0,",,7",82,",,7",54,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/3/2014,,,,,0,",,7,0700",0,",,7",0,",,7",87,",,7",56,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/4/2014,,,,,0,",,7,0700",0,",,7",0,",,7",92,",,7",55,",,7",60,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/5/2014,,,,,0,",,7,0700",0,",,7",0,",,7",90,",,7",60,",,7",64,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/6/2014,,,,,0.02,",,7,0700",0,",,7",0,",,7",86,",,7",57,",,7",59,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/7/2014,,,,,0.03,",,7,0700",0,",,7",0,",,7",91,",,7",59,",,7",60,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/8/2014,,,,,0.06,",,7,0700",0,",,7",0,",,7",85,",,7",53,",,7",62,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/9/2014,,,,,0,",,7,0700",0,",,7",0,",,7",90,",,7",59,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/10/2014,,,,,0.05,",,7,0700",0,",,7",0,",,7",86,",,7",59,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/11/2014,,,,,0,",,7,0700",0,",,7",0,",,7",78,",,7",53,",,7",55,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/12/2014,,,,,0,",,7,0700",0,",,7",0,",,7",89,",,7",54,",,7",55,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/13/2014,,,,,0,",,7,0700",0,",,7",0,",,7",94,",,7",55,",,7",61,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/14/2014,,,,,0,",,7,0700",0,",,7",0,",,7",96,",,7",61,",,7",66,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/15/2014,,,,,0.05,",,7,0700",0,",,7",0,",,7",89,",,7",58,",,7",58,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/16/2014,,,,,0.18,",,7,0700",0,",,7",0,",,7",90,",,7",58,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/17/2014,,,,,0,",,7,0700",0,",,7",0,",,7",96,",,7",60,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/18/2014,,,,,0.12,",,7,0700",0,",,7",0,",,7",91,",,7",54,",,7",54,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/19/2014,,,,,0.01,",,7,0700",0,",,7",0,",,7",93,",,7",54,",,7",57,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/20/2014,,,,,0,",,7,0700",0,",,7",0,",,7",95,",,7",57,",,7",60,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/21/2014,,,,,0.06,",,7,0700",0,",,7",0,",,7",92,",,7",56,",,7",56,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/22/2014,,,,,0.01,",,7,0700",0,",,7",0,",,7",90,",,7",56,",,7",60,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/23/2014,,,,,0.01,",,7,0700",0,",,7",0,",,7",73,",,7",59,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/24/2014,,,,,0,"T,,7,0700",0,",,7",0,",,7",80,",,7",56,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/25/2014,,,,,0,",,7,0700",0,",,7",0,",,7",87,",,7",50,",,7",54,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/26/2014,,,,,0.11,",,7,0700",0,",,7",0,",,7",80,",,7",54,",,7",56,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/27/2014,,,,,0.52,",,7,0700",0,",,7",0,",,7",83,",,7",55,",,7",56,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/28/2014,,,,,0.2,",,7,0700",0,",,7",0,",,7",81,",,7",48,",,7",49,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/29/2014,,,,,0.14,",,7,0700",0,",,7",0,",,7",75,",,7",49,",,7",49,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/30/2014,,,,,0.05,",,7,0700",0,",,7",0,",,7",89,",,7",49,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,8/31/2014,,,,,0.01,",,7,0700",0,",,7",0,",,7",81,",,7",56,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,9/1/2014,,,,,0.01,",,7,0700",0,",,7",0,",,7",85,",,7",53,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,9/2/2014,,,,,0,",,7,0700",0,",,7",0,",,7",92,",,7",46,",,7",48,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,9/3/2014,,,,,0.01,",,7,0700",0,",,7",0,",,7",92,",,7",48,",,7",58,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,9/4/2014,,,,,0,",,7,0700",0,",,7",0,",,7",99,",,7",55,",,7",55,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,9/5/2014,,,,,0.44,",,7,0700",0,",,7",0,",,7",77,",,7",49,",,7",51,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,9/6/2014,,,,,0.01,",,7,0700",0,",,7",0,",,7",64,",,7",51,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,9/7/2014,,,,,0,"T,,7,0700",0,",,7",0,",,7",76,",,7",51,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,9/8/2014,,,,,0,",,7,0700",0,",,7",0,",,7",86,",,7",50,",,7",67,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,9/9/2014,,,,,0.01,",,7,0700",0,",,7",0,",,7",88,",,7",60,",,7",60,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,9/10/2014,,,,,0.15,",,7,0700",0,",,7",0,",,7",80,",,7",48,",,7",48,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,9/11/2014,,,,,0.02,",,7,0700",0,",,7",0,",,7",79,",,7",47,",,7",47,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,9/12/2014,,,,,0.26,",,7,0700",0,",,7",0,",,7",52,",,7",30,",,7",31,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,9/13/2014,,,,,0,"T,,7,0700",0,",,7",0,",,7",82,",,7",31,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,9/14/2014,,,,,0,",,7,0700",0,",,7",0,",,7",89,",,7",30,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,9/15/2014,,,,,0,",,7,0700",0,",,7",0,",,7",76,",,7",46,",,7",48,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,9/16/2014,,,,,0,",,7,0700",0,",,7",0,",,7",78,",,7",47,",,7",49,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,9/17/2014,,,,,0,",,7,0700",0,",,7",0,",,7",90,",,7",49,",,7",50,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,9/18/2014,,,,,0,",,7,0700",0,",,7",0,",,7",93,",,7",50,",,7",54,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,9/19/2014,,,,,0,",,7,0700",0,",,7",0,",,7",94,",,7",53,",,7",64,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,9/20/2014,,,,,0,",,7,0700",0,",,7",0,",,7",92,",,7",61,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,9/21/2014,,,,,0,",,7,0700",0,",,7",0,",,7",81,",,7",52,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,9/22/2014,,,,,0.17,",,7,0700",0,",,7",0,",,7",74,",,7",56,",,7",56,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,9/23/2014,,,,,0.1,",,7,0700",0,",,7",0,",,7",82,",,7",53,",,7",55,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,9/24/2014,,,,,0,",,7,0700",0,",,7",0,",,7",84,",,7",52,",,7",52,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,9/25/2014,,,,,0,",,7,0700",0,",,7",0,",,7",87,",,7",50,",,7",50,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,9/26/2014,,,,,0,",,7,0700",0,",,7",0,",,7",93,",,7",50,",,7",52,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,9/29/2014,3,",,7",0.08,",,7",,,0,",,7",0,",,7",80,Ian,45,Ian,54,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,9/30/2014,,,,,0.47,",,7,0700",0,",,7",0,",,7",67,",,7",40,",,7",42,",,7,0700"
